UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,SelUE0,SelUE1,SelUE2,SelUE3,SelUE4,SelUE5,SelUE6,SelUE7
18.544051132184872,23.863899286347582,2.5518878797512152,18.544852882799066,15.448243302436426,8.473400769317358,19.79357454998505,13.501540572275063,0,1,0,0,0,0,0,0
5.389967650089168,12.911051010570924,22.51009143274006,9.873431137881205,17.854270462330206,15.025144390486588,24.721998713282147,26.691543125209172,0,0,0,0,0,0,0,1
13.969481540069129,16.620981820197038,20.452261783841372,16.86911216599322,28.89040601606544,25.378848690141854,18.774055743197117,25.295021034780753,0,0,0,0,1,0,0,0
22.113270138552906,17.2679198577119,16.532473446375963,9.718779715458144,14.928440637240978,18.967570813395756,17.593377269097854,31.18897012496131,0,0,0,0,0,0,0,1
28.344951937464437,27.28824577213715,7.3925575373215064,16.47050908504489,11.761421751821853,21.23380325840255,23.407287078209002,26.746381215003264,1,0,0,0,0,0,0,0
25.236062092210343,16.438131669181352,37.29533904322338,27.92319001652917,6.928247819555046,16.953450454399718,21.279488898752923,21.688291579662327,0,0,1,0,0,0,0,0
10.93411219533624,27.499525254703872,23.713524618495136,7.981449070690107,11.801740957938389,9.8030618289162,8.443623971283944,16.314423675759684,0,1,0,0,0,0,0,0
16.89255127226684,15.039301498429031,-2.9828071657355437,21.398080426355158,9.022801914523082,23.87465708989535,33.474236089663286,15.021315945153187,0,0,0,0,0,0,1,0
22.541009156692382,12.980268794323056,11.269809448185589,21.070644253771633,25.408069816325572,13.484487660908616,33.39670720617227,25.316684416465808,0,0,0,0,0,0,1,0
18.21815762064599,12.260575874171877,7.380385871536264,5.85420124910466,9.230422004663563,27.888678550856834,22.728292953179835,8.354012004911048,0,0,0,0,0,1,0,0
14.816562510376938,13.269692925809125,29.3604682659129,-4.462262060497061,6.622684199294349,0.38773147702117283,19.51684194805266,15.06927880302275,0,0,1,0,0,0,0,0
14.347320091781201,-2.2371906963368695,22.18793950837921,-7.603939419223682,22.374689009188643,22.180930361772955,13.841807255690235,23.86109288271559,0,0,0,0,0,0,0,1
25.04982244259589,16.542318958708258,4.2697459410812435,17.718791176428518,21.399946042293905,11.306914555892272,32.85196559518961,10.879820189393994,0,0,0,0,0,0,1,0
14.642323474424128,19.952595577696894,26.60455632278499,19.330918126068518,27.348006111031495,11.178204019758127,-0.31314886146918247,17.026566155379296,0,0,0,0,1,0,0,0
31.00300146735549,24.78615840215638,19.93563425657841,16.726804327146777,11.135089088257104,20.00443790142404,16.64728675658712,16.307177316103306,1,0,0,0,0,0,0,0
19.556174917510035,14.851248944413008,22.767044275572484,24.375668920744612,30.991322247411976,21.333762889123232,23.329582933274807,7.924271076555972,0,0,0,0,1,0,0,0
19.076723128543925,8.089110751238067,26.381037576056197,23.03093446691166,9.484070273387962,14.11783583823003,18.321977189383162,26.793713157675512,0,0,0,0,0,0,0,1
18.097440473402017,15.056975092527127,13.445532147082584,-1.4492510099230718,22.34102561064969,18.64988666482807,10.130730141310156,-9.915664663962954,0,0,0,0,1,0,0,0
8.473057253851245,14.47838331973557,22.695765379798285,30.41783984316989,13.845501389452473,23.496127604412763,26.650431861432217,24.902550925264677,0,0,0,1,0,0,0,0
19.563217809347996,29.574270203756523,6.155971266038215,26.132862567229054,6.41380507507113,12.69893344033852,17.045559262295843,33.111777038094274,0,0,0,0,0,0,0,1
11.119946013800142,9.921165307709884,-3.197779862121264,18.217728303669762,29.364239497626897,24.948012467968454,9.889523752715105,27.61080635696846,0,0,0,0,1,0,0,0
18.702360187213174,21.020698674984143,24.951089249796357,9.207766256531478,11.05499516967238,7.202911888223079,9.776812372006598,13.83567065370306,0,0,1,0,0,0,0,0
10.745168332858901,12.42916288293025,14.102073915499991,5.306891778472076,14.576492510121264,25.42240085309293,23.489245858395677,21.364391530283577,0,0,0,0,0,1,0,0
10.5831269685862,7.360655960711764,22.340575791431494,19.036103389333427,31.409404112507467,21.41173596695547,16.49181048900371,17.824780979345224,0,0,0,0,1,0,0,0
16.654960735606505,17.905371802239983,16.835087318107156,25.086704689607725,7.105015104797367,12.529701828627564,22.143894296401108,18.418276519327648,0,0,0,1,0,0,0,0
19.344073489332686,14.857388128807811,25.327801912171775,5.477691721529425,20.23446024922559,-8.101824215131318,17.878744676586642,21.568991017315668,0,0,1,0,0,0,0,0
15.379526782498857,26.774313395711786,11.748249955113737,10.973836249982911,24.85240176102861,25.044645422714602,8.104299320474269,12.64290654409071,0,1,0,0,0,0,0,0
6.396348878260928,12.281406443346938,10.206511759433226,25.77179519462005,28.931850889534523,27.56416639629346,31.2933491058927,4.328281166229766,0,0,0,0,0,0,1,0
17.31880190858865,23.99474748457656,15.212785337648725,-4.2067851055735375,18.45083877908991,22.00910264080139,23.909465355773087,12.19326321473449,0,1,0,0,0,0,0,0
13.393804235134844,25.532744444178892,12.403777965301877,21.298036421150485,28.594483215492453,21.63457374674506,16.07952563821646,4.341694564576431,0,0,0,0,1,0,0,0
28.90135153338161,22.053170743154418,24.143895785378486,13.662725999849638,21.291868265891413,30.791271280122203,18.762194947447412,21.028224357418868,0,0,0,0,0,1,0,0
26.32315475021983,7.45877146230862,9.44471069214843,14.732483091646944,28.266109399027552,28.410386265003503,17.690546579745046,25.012164520006053,0,0,0,0,0,1,0,0
19.95955414332304,17.801541477668618,23.837348582606907,7.48065040016359,4.5481281791847135,10.878840605973865,3.6397474502218916,20.817670665023048,0,0,1,0,0,0,0,0
9.835173377548877,22.632146671874487,20.203072111812492,14.602633270640283,20.034318075057204,10.934267561948047,26.173143914797148,33.048600973921594,0,0,0,0,0,0,0,1
19.50655280070517,25.590128444793695,23.022215269308987,14.199000207551105,12.890241480059634,27.83888294634196,12.401426395739204,15.577255109488053,0,0,0,0,0,1,0,0
7.548712996108629,24.315320458555995,28.10811253831718,26.99269903548239,29.926511463782035,19.24103105234667,10.776592759562229,15.256682570994206,0,0,0,0,1,0,0,0
5.025203332374588,16.38560058274704,16.47455764913054,-6.094103524646161,16.931930251992156,7.714083502839922,9.562612422678873,15.53661697478905,0,0,0,0,1,0,0,0
1.969080178321778,20.31399626217918,17.23313890598701,29.392663314578936,16.110899909909982,9.406851956002383,10.594325235269793,10.884569400162988,0,0,0,1,0,0,0,0
29.156927781386763,19.7165981639431,9.847242419537853,5.348976842635217,19.27030389328426,-1.3194561491181132,20.25249942098374,14.114100137235097,1,0,0,0,0,0,0,0
8.430813908908132,20.663957258328942,8.946674892422772,15.900854205206652,28.478300333856804,17.340379057038472,16.301249612165986,16.12895254281267,0,0,0,0,1,0,0,0
9.048150569938135,27.621270875758253,23.149630697984197,12.579688457580481,29.786995093205057,19.86373433728818,22.131484626693346,23.276431352678966,0,0,0,0,1,0,0,0
15.313339922554636,10.248305403653493,11.621630075596926,14.13166383585593,20.535317204374756,17.23163925226878,6.979057484712201,17.543178574186047,0,0,0,0,1,0,0,0
16.45496159646544,21.4816643024795,3.3706844034354475,8.971298125863616,20.648770440532967,12.250642355856051,10.228178770268466,21.030449749477704,0,1,0,0,0,0,0,0
27.494361932875773,17.829435068585646,28.536380026265107,20.494712011232203,26.716782470242496,11.741703198643087,32.51844876766507,3.041171827786129,0,0,0,0,0,0,1,0
9.187001261508945,1.175696476222404,23.317288074284626,11.514723929985614,17.160075160730937,12.864190883555525,21.93868819640847,30.93217920437633,0,0,0,0,0,0,0,1
14.031507627839018,0.8736574341013308,24.046437177224288,17.66251053318424,22.21444624029083,17.83397236767734,24.26785092388902,17.27546242596384,0,0,0,0,0,0,1,0
11.690904727591382,7.785083648553934,16.48948124353835,11.745240931577452,20.821802311831973,3.0674901372673298,28.188541481830857,23.069764093335028,0,0,0,0,0,0,1,0
28.017380438613362,33.00645374587267,17.225727138708933,12.836543536728321,20.78669491835982,18.728201874966377,16.072295763253948,13.192919132772634,0,1,0,0,0,0,0,0
14.923320873342053,12.764415434931113,12.47394508019549,19.2648339544834,8.258337599345284,10.195440965411596,22.24476408888937,18.84925979249182,0,0,0,0,0,0,1,0
23.74733742056535,12.69921640970908,17.952239906805673,15.948842552889973,15.928463559549655,3.6112016311817685,13.988467644045745,22.815293506388134,1,0,0,0,0,0,0,0
8.851793866768316,12.311715049248397,21.133629171990286,29.080171213353523,13.412173825797415,27.140324171115687,27.025186763215864,11.62991529535665,0,0,0,1,0,0,0,0
21.292601949453083,6.9082028408354095,18.07024104711748,6.193229536761526,14.100756458547053,25.87600341349491,14.001502053643186,17.11142819841927,0,0,0,0,0,1,0,0
6.86524827220707,2.5273579411063296,14.25939521121299,31.139156974612877,22.908513805243818,23.686549665472846,8.72079140687067,16.23439274252044,0,0,0,1,0,0,0,0
-0.11316355821598727,13.446844677288167,28.06016335968962,12.186902854858312,11.809577557294112,27.627546945871938,8.32019750378408,25.690398205003632,0,0,1,0,0,0,0,0
10.951179695570595,18.261534495841225,22.827352311642265,16.677871985406966,3.422319214506347,17.80099006578735,19.19534874088499,18.677039071341845,0,0,1,0,0,0,0,0
30.990632047772756,6.49976579751246,21.76238869360139,16.417095732664112,15.510272141093884,30.13485581504994,17.374240573686713,9.7538316263635,1,0,0,0,0,0,0,0
21.778227160497742,9.963089060529887,19.195171329897427,24.100743210615576,19.867329424289665,22.403597025950617,22.0135709226966,22.177639193084758,0,0,0,1,0,0,0,0
11.332483389962514,34.25770854232678,12.025718542503173,23.00501991130328,18.687720470515753,31.33652376038456,15.327644242182053,8.091234073161905,0,1,0,0,0,0,0,0
11.439309304787384,16.38026513853234,11.091484654394874,18.556361425360308,20.377306651707002,32.44832688001521,30.036085439226383,16.85767769946253,0,0,0,0,0,1,0,0
12.19225105174223,18.50231092743619,24.41651294335436,1.177743939359147,21.114965525028154,24.534783976611326,12.899963810501866,11.774674871503393,0,0,0,0,0,1,0,0
10.520306074295451,10.17514189781437,-5.896560355053108,27.920921550063635,19.784432089899028,3.7977986591966175,30.010087894680044,1.7416760313992605,0,0,0,0,0,0,1,0
24.810794135949234,20.257649466679247,7.000553520451308,14.387657331496067,8.853554673355518,21.40622973164968,15.347544925501373,19.582034132330016,1,0,0,0,0,0,0,0
26.794045222174855,23.36503270630745,16.131132000141854,15.818498386612882,2.668856994476949,27.67351079903806,13.828122736200651,24.06263900475265,0,0,0,0,0,1,0,0
20.791636065864992,26.845070316107524,1.359150887753028,19.660904426544697,18.75932883975866,31.323351416972645,20.344716368169777,20.823289709093793,0,0,0,0,0,1,0,0
9.514752750551562,6.869244236931301,13.002606959923629,22.649471730178618,15.34057182880569,15.828846222038349,7.360215146785434,2.6947437919200876,0,0,0,1,0,0,0,0
14.3300056226557,19.128072619461673,11.620821504985226,22.08499262053499,8.597167999412475,16.340013699242377,31.810750939647953,34.334016309806664,0,0,0,0,0,0,0,1
13.522731198938121,19.385296634607993,12.166479589943854,17.322102929928704,7.619754325798624,19.181692668857146,13.022200121858834,10.307846531144438,0,1,0,0,0,0,0,0
15.924232701080104,11.205296179288286,13.86889429144633,14.753778042653332,30.025558835478428,3.2745204056917014,14.722655578990185,7.766444376014157,0,0,0,0,1,0,0,0
27.4291717887874,5.1217144700648,12.8883803332735,9.39779668218828,14.555661228164961,13.24141623217476,-1.9094060893484823,21.843826446514257,1,0,0,0,0,0,0,0
7.700023101024102,5.068580950637954,-0.08385828609339474,13.062709301081687,16.886675884877278,5.013069127487542,19.953876896313048,22.709441787978285,0,0,0,0,0,0,0,1
18.60038870257175,30.727552813099916,26.41011902108017,11.114894248437873,20.233048113936963,-6.772767815794049,17.494269469120454,21.585410151294436,0,1,0,0,0,0,0,0
17.097424185254756,17.841863942103732,22.903387028819473,20.550964100970333,8.21749117343162,10.126432290797887,21.200672509536773,21.956535866250157,0,0,1,0,0,0,0,0
5.377527732313457,17.062331242831952,18.86677033603915,20.056765608184712,27.82686401691338,13.542042591433788,15.457455924917031,28.47157984408463,0,0,0,0,0,0,0,1
19.069616583154634,13.175346886924801,8.533617788915379,31.172969527757,10.871976423691084,25.76469572254755,18.519748974314115,23.59691230916424,0,0,0,1,0,0,0,0
14.490493801142549,25.570315930794102,24.976314843443443,11.549404713150235,17.063296765063257,17.491765982227992,12.836987425427553,27.50979229262863,0,0,0,0,0,0,0,1
11.400165466323905,18.242959630906526,16.958755734617082,17.529433227639988,24.77784139435984,24.894100949338792,19.239814720696202,3.8438259158088095,0,0,0,0,0,1,0,0
3.5971774212946213,18.946410163741646,25.094419905026854,12.9819334147104,5.314807545550212,24.316650800382202,22.853087501253672,15.709072402053689,0,0,1,0,0,0,0,0
8.201787554458448,-0.12619236644757859,12.481325639287439,12.172573941908064,22.90219473582729,19.75979970985388,18.835651027088026,26.146118225394325,0,0,0,0,0,0,0,1
10.497321869496112,31.466992947737715,21.22825691295617,18.25538233512816,24.493152644890355,21.55631910197667,8.668791386153902,9.823020304408711,0,1,0,0,0,0,0,0
19.722263019330228,17.102175853991724,18.944825327575963,15.406886537197478,17.174072139350958,23.243581921810055,19.803882497640917,14.817536277675043,0,0,0,0,0,1,0,0
18.411193196508627,6.820558272784139,7.534000632376587,13.578100166402754,15.505421498389548,3.7706090784590343,4.34754228809223,25.049382747710776,0,0,0,0,0,0,0,1
27.85923217722056,21.413767538630992,21.79911594414336,18.211623519205865,19.376672347936605,14.30554656430822,4.137737973474788,12.529212298721584,1,0,0,0,0,0,0,0
27.753665265776853,11.591897126207357,1.7630927104548344,14.405543286185747,25.7549822250647,28.284888090077843,29.320942070086783,21.734599685956276,0,0,0,0,0,0,1,0
17.322737308635123,2.1402224937941225,22.928097794273814,23.285054470442688,17.004664841455593,19.571734679238123,23.38013272710983,13.804448416510805,0,0,0,0,0,0,1,0
